	portuguese	http://dbpedia.org/ontology/result	portuguese victory	34	<adj> victory	NN NN	<adj> NNP	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.005507113354749885	0.0031206975676916016	0.006792106470858192	ese	0.5555555555555556	1	0	1	0.747105311523617
	objective	http://dbpedia.org/ontology/result	idf special forces achieved their objective	1	idf special forces achieved their <adj>	NNP JJ NNS VBD PRP$ NN	NNP JJ NNS VBD PRP$ <adj>	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	3.67140890316659E-4	9.178522257916475E-5	9.178522257916475E-5	ive	0.2093023255813954	0	1	6	0.747105311523617
	southern	http://dbpedia.org/ontology/result	* plo withdrawal from southern lebanon	1	* plo withdrawal from <adj> lebanon	SYM NNP NN IN JJ NNP	SYM NNP NN IN <adj> NNP	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	7.34281780633318E-4	9.178522257916475E-5	9.178522257916475E-5	ern	0.21052631578947367	0	0	5	0.747105311523617
	established	http://dbpedia.org/ontology/result	* sla established	1	* sla <adj>	SYM NN VBN	SYM NN <adj>	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.001193207893529142	9.178522257916475E-5	9.178522257916475E-5	hed	0.6470588235294117	0	1	3	0.747105311523617
	established	http://dbpedia.org/ontology/result	* unifil buffer zone established	1	* unifil buffer zone <adj>	SYM NNP NN NN VBN	SYM NNP NN NN <adj>	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.001193207893529142	9.178522257916475E-5	9.178522257916475E-5	hed	0.34375	0	1	5	0.747105311523617
	allied	http://dbpedia.org/ontology/result	allied victory	249	<adj> victory	NNP NNP	<adj> NNP	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.03331803579623681	0.022854520422212025	0.03331803579623681	ied	0.4285714285714286	1	0	1	0.747105311523617
	world	http://dbpedia.org/ontology/result	dutch domination of world trade until 1713.	1	dutch domination of <adj> trade until 1713.	NNP NN IN NN NN IN CD .	NNP NN IN <adj> NNP IN CD .	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	3.67140890316659E-4	9.178522257916475E-5	9.178522257916475E-5	rld	0.11627906976744184	0	0	4	0.747105311523617
	military	http://dbpedia.org/ontology/result	portuguese military victory;	1	portuguese <adj> victory;	NN JJ NN :	NN <adj> NN :	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.005048187241854061	9.178522257916475E-5	9.178522257916475E-5	ary	0.2857142857142857	0	0	2	0.747105311523617
	civil	http://dbpedia.org/ontology/result	alvor agreement, angolan independence, start of the angolan civil war	1	alvor agreement, angolan independence, start of the angolan <adj> war	NNP NNP , JJ NN , NN IN DT JJ JJ NN	NNP NNP , JJ NN , NN IN DT JJ <adj> NNP	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.0018357044515832951	9.178522257916475E-5	9.178522257916475E-5	vil	0.07246376811594202	0	0	9	0.747105311523617
	independent	http://dbpedia.org/ontology/result	native victory – establishment of the bío-bío river as frontier, mapuches are independent until the occupation of the araucania in 1883.	1	native victory – establishment of the bío-bío river as frontier, mapuches are <adj> until the occupation of the araucania in 1883.	JJ NN : NN IN DT NNP NNP IN NNP , NNS VBP JJ IN DT NN IN DT NN IN CD .	JJ NN : NN IN DT NNP NNP IN NNP , NNS VBP <adj> IN DT NN IN DT NN IN CD .	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	4.589261128958238E-4	9.178522257916475E-5	9.178522257916475E-5	ent	0.08088235294117652	0	0	13	0.747105311523617
	filipino	http://dbpedia.org/ontology/result	filipino victory	7	<adj> victory	NNP NNP	<adj> NNP	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.0017439192290041304	6.424965580541532E-4	0.0017439192290041304	ino	0.5	1	0	1	0.747105311523617
	czech	http://dbpedia.org/ontology/result	czech victory	1	<adj> victory	NNP NNP	<adj> NNP	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	9.178522257916475E-5	9.178522257916475E-5	9.178522257916475E-5	ech	0.3846153846153846	1	0	1	0.747105311523617
	soviet	http://dbpedia.org/ontology/result	soviet victory	60	<adj> victory	JJ NN	<adj> NNP	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.008444240477283158	0.005507113354749885	0.008168884809545663	iet	0.4285714285714286	1	0	1	0.747105311523617
	bolshevik	http://dbpedia.org/ontology/result	decisive bolshevik victory	1	decisive <adj> victory	JJ NN NN	JJ <adj> NN	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	8.260670032124828E-4	9.178522257916475E-5	9.178522257916475E-5	vik	0.34615384615384615	0	0	2	0.747105311523617
	turkish	http://dbpedia.org/ontology/result	decisive turkish victory	4	decisive <adj> victory	JJ JJ NN	JJ <adj> NN	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.0024782010096374486	3.67140890316659E-4	9.178522257916476E-4	ish	0.29166666666666663	0	0	2	0.747105311523617
	union	http://dbpedia.org/ontology/result	decisive union victory	3	decisive <adj> victory	JJ NN NN	JJ <adj> NN	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.023038090867370353	2.753556677374943E-4	2.753556677374943E-4	ion	0.2272727272727273	0	0	2	0.747105311523617
	northern	http://dbpedia.org/ontology/result	surrender of the army of northern virginia	1	surrender of the army of <adj> virginia	NN IN DT NNP IN NNP NNP	NN IN DT NNP IN <adj> NNP	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.0020192748967416247	9.178522257916475E-5	9.178522257916475E-5	ern	0.19047619047619047	0	0	6	0.747105311523617
	austrian	http://dbpedia.org/ontology/result	strategic austrian victory	1	strategic <adj> victory	JJ JJ NN	JJ <adj> NN	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.0056906837999082145	9.178522257916475E-5	9.178522257916475E-5	ian	0.3076923076923077	0	0	2	0.747105311523617
	french	http://dbpedia.org/ontology/result	successful french disengagement and retreat;	1	successful <adj> disengagement and retreat;	JJ JJ NN CC NN :	JJ <adj> NN CC NN :	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.034786599357503445	9.178522257916475E-5	9.178522257916475E-5	nch	0.13636363636363635	0	0	2	0.747105311523617
	french	http://dbpedia.org/ontology/result	tactical french victory;	1	tactical <adj> victory;	JJ JJ NN :	JJ <adj> NN :	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.034786599357503445	9.178522257916475E-5	2.753556677374943E-4	nch	0.25	0	0	2	0.747105311523617
	russian	http://dbpedia.org/ontology/result	decisive russian victory	19	decisive <adj> victory	JJ JJ NN	JJ <adj> NN	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.010463515374024781	0.0017439192290041304	0.0018357044515832951	ian	0.29166666666666663	0	0	2	0.747105311523617
	scottish	http://dbpedia.org/ontology/result	decisive scottish victory	8	decisive <adj> victory	JJ JJ NN	JJ <adj> NN	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.0031206975676916016	7.34281780633318E-4	8.260670032124828E-4	ish	0.31999999999999995	0	0	2	0.747105311523617
	british	http://dbpedia.org/ontology/result	british victory	402	<adj> victory	JJ NN	<adj> NNP	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.054887563102340525	0.03689765947682423	0.04846259752179899	ish	0.4666666666666667	1	0	1	0.747105311523617
	union	http://dbpedia.org/ontology/result	union victory	222	<adj> victory	NNP NNP	<adj> NNP	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.023038090867370353	0.020376319412574576	0.022120238641578707	ion	0.3846153846153846	1	0	1	0.747105311523617
	decisive	http://dbpedia.org/ontology/result	decisive polish-lithuanian victory	4	<adj> polish-lithuanian victory	JJ JJ NN	<adj> JJ NN	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.02661771454795778	3.67140890316659E-4	3.67140890316659E-4	ive	0.23529411764705888	1	0	1	0.747105311523617
	decisive	http://dbpedia.org/ontology/result	decisive voortrekker victory	1	<adj> voortrekker victory	JJ NN NN	<adj> NNP NNP	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.02661771454795778	9.178522257916475E-5	9.178522257916475E-5	ive	0.2857142857142857	1	0	1	0.747105311523617
	republican	http://dbpedia.org/ontology/result	decisive republican victory	8	decisive <adj> victory	JJ JJ NN	JJ <adj> NN	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.00385497934832492	7.34281780633318E-4	7.34281780633318E-4	can	0.37037037037037035	0	0	2	0.747105311523617
	inconclusive	http://dbpedia.org/ontology/result	inconclusive	156	<adj>	JJ	<adj>	0.747105311523617	2.964719833975689E-4	3.9856516540454366E-4	0.015695273061037174	0.014318494722349702	0.019183111519045434	ive	1.0	1	1	1	0.747105311523617
